Time,Step,Q_Err,DQ_Norm,DDQ_Norm,Exec_us,Reached
1.586000,1,5.943882,15.407150,38.094270,0.261000,0
1.587000,1,5.928513,15.369144,38.007405,0.259000,0
1.588000,1,5.913182,15.331225,37.920710,0.261000,0
1.589000,1,5.897889,15.293393,37.834183,0.262000,0
1.590000,1,5.882633,15.255647,37.747826,0.259000,0
1.591000,1,5.867416,15.217987,37.661637,0.259000,0
1.592000,1,5.852236,15.180413,37.575617,0.259000,0
1.593000,1,5.837093,15.142925,37.489765,0.259000,0
1.594000,1,5.821988,15.105522,37.404082,0.258000,0
1.595000,1,5.806920,15.068205,37.318566,0.258000,0
1.596000,1,5.791889,15.030974,37.233218,0.259000,0
1.597000,1,5.776895,14.993828,37.148038,0.257000,0
1.598000,1,5.761939,14.956766,37.063024,0.261000,0
1.599000,1,5.747019,14.919790,36.978178,0.258000,0
1.600000,1,5.732137,14.882898,36.893499,0.258000,0
1.601000,1,5.717291,14.846090,36.808986,0.258000,0
1.602000,1,5.702482,14.809367,36.724640,0.256000,0
1.603000,1,5.687709,14.772728,36.640461,0.260000,0
1.604000,1,5.672974,14.736174,36.556447,0.259000,0
1.605000,1,5.658274,14.699703,36.472599,0.260000,0
1.606000,1,5.643611,14.663315,36.388917,0.260000,0
1.607000,1,5.628984,14.627011,36.305400,0.258000,0
1.608000,1,5.614394,14.590791,36.222048,0.257000,0
1.609000,1,5.599839,14.554654,36.138861,0.259000,0
1.610000,1,5.585321,14.518599,36.055839,0.258000,0
1.611000,1,5.570839,14.482628,35.972982,0.259000,0
1.612000,1,5.556392,14.446739,35.890289,0.261000,0
1.613000,1,5.541981,14.410933,35.807760,0.258000,0
1.614000,1,5.527606,14.375209,35.725395,0.260000,0
1.615000,1,5.513267,14.339567,35.643194,0.257000,0
1.616000,1,5.498963,14.304008,35.561156,0.257000,0
1.617000,1,5.484695,14.268530,35.479282,0.259000,0
1.618000,1,5.470462,14.233134,35.397571,0.257000,0
1.619000,1,5.456265,14.197819,35.316022,0.259000,0
1.620000,1,5.442102,14.162586,35.234636,0.259000,0
1.621000,1,5.427975,14.127434,35.153413,0.259000,0
1.622000,1,5.413883,14.092363,35.072352,0.256000,0
1.623000,1,5.399826,14.057373,34.991453,0.258000,0
1.624000,1,5.385804,14.022464,34.910715,0.258000,0
1.625000,1,5.371816,13.987635,34.830140,0.258000,0
1.626000,1,5.357864,13.952887,34.749725,0.262000,0
1.627000,1,5.343946,13.918219,34.669472,0.260000,0
1.628000,1,5.330062,13.883631,34.589379,0.259000,0
1.629000,1,5.316213,13.849123,34.509448,0.257000,0
1.630000,1,5.302399,13.814694,34.429676,0.259000,0
1.631000,1,5.288619,13.780346,34.350065,0.260000,0
1.632000,1,5.274873,13.746076,34.270614,0.258000,0
1.633000,1,5.261161,13.711886,34.191323,0.259000,0
1.634000,1,5.247484,13.677776,34.112192,0.261000,0
1.635000,1,5.233840,13.643744,34.033220,0.261000,0
1.636000,1,5.220231,13.609791,33.954407,0.259000,0
1.637000,1,5.206655,13.575916,33.875753,0.260000,0
1.638000,1,5.193113,13.542120,33.797258,0.260000,0
1.639000,1,5.179605,13.508403,33.718921,0.257000,0
1.640000,1,5.166130,13.474763,33.640742,0.257000,0
1.641000,1,5.152689,13.441202,33.562722,0.258000,0
1.642000,1,5.139282,13.407718,33.484860,0.256000,0
1.643000,1,5.125908,13.374312,33.407155,0.260000,0
1.644000,1,5.112567,13.340984,33.329607,0.257000,0
1.645000,1,5.099259,13.307733,33.252217,0.259000,0
1.646000,1,5.085985,13.274559,33.174984,0.258000,0
1.647000,1,5.072744,13.241463,33.097907,0.258000,0
1.648000,1,5.059536,13.208443,33.020988,0.257000,0
1.649000,1,5.046360,13.175500,32.944224,0.258000,0
1.650000,1,5.033218,13.142634,32.867616,0.257000,0
1.651000,1,5.020108,13.109844,32.791165,0.258000,0
1.652000,1,5.007031,13.077130,32.714869,0.257000,0
1.653000,1,4.993987,13.044493,32.638728,0.258000,0
1.654000,1,4.980975,13.011931,32.562743,0.260000,0
1.655000,1,4.967996,12.979445,32.486912,0.258000,0
1.656000,1,4.955049,12.947035,32.411237,0.262000,0
1.657000,1,4.942135,12.914701,32.335716,0.260000,0
1.658000,1,4.929252,12.882442,32.260349,0.262000,0
1.659000,1,4.916402,12.850258,32.185136,0.259000,0
1.660000,1,4.903584,12.818149,32.110077,0.259000,0
1.661000,1,4.890799,12.786115,32.035172,0.259000,0
1.662000,1,4.878045,12.754155,31.960420,0.258000,0
1.663000,1,4.865322,12.722271,31.885822,0.257000,0
1.664000,1,4.852632,12.690461,31.811376,0.258000,0
1.665000,1,4.839974,12.658725,31.737084,0.259000,0
1.666000,1,4.827347,12.627063,31.662943,0.259000,0
1.667000,1,4.814752,12.595475,31.588955,0.259000,0
1.668000,1,4.802188,12.563961,31.515120,0.257000,0
1.669000,1,4.789655,12.532521,31.441436,0.259000,0
1.670000,1,4.777154,12.501154,31.367903,0.258000,0
1.671000,1,4.764685,12.469860,31.294522,0.258000,0
1.672000,1,4.752246,12.438640,31.221293,0.257000,0
1.673000,1,4.739839,12.407493,31.148214,0.257000,0
1.674000,1,4.727463,12.376419,31.075286,0.258000,0
1.675000,1,4.715118,12.345418,31.002508,0.260000,0
1.676000,1,4.702803,12.314489,30.929881,0.257000,0
1.677000,1,4.690520,12.283632,30.857404,0.258000,0
1.678000,1,4.678267,12.252848,30.785077,0.261000,0
1.679000,1,4.666045,12.222137,30.712899,0.258000,0
1.680000,1,4.653854,12.191497,30.640871,0.257000,0
1.681000,1,4.641693,12.160929,30.568992,0.259000,0
1.682000,1,4.629563,12.130433,30.497261,0.261000,0
1.683000,1,4.617463,12.100008,30.425680,0.260000,0
1.684000,1,4.605394,12.069655,30.354247,0.260000,0
1.685000,1,4.593354,12.039373,30.282962,0.259000,0
1.686000,1,4.581345,12.009162,30.211826,0.257000,0
1.687000,1,4.569367,11.979022,30.140837,0.260000,0
1.688000,1,4.557418,11.948953,30.069996,0.257000,0
1.689000,1,4.545499,11.918955,29.999302,0.259000,0
1.690000,1,4.533610,11.889027,29.928755,0.259000,0
1.691000,1,4.521751,11.859170,29.858355,0.260000,0
1.692000,1,4.509922,11.829383,29.788102,0.259000,0
1.693000,1,4.498122,11.799666,29.717996,0.259000,0
1.694000,1,4.486353,11.770019,29.648035,0.258000,0
1.695000,1,4.474612,11.740441,29.578221,0.258000,0
1.696000,1,4.462902,11.710934,29.508553,0.255000,0
1.697000,1,4.451220,11.681496,29.439030,0.256000,0
1.698000,1,4.439568,11.652127,29.369652,0.256000,0
1.699000,1,4.427946,11.622828,29.300419,0.259000,0
1.700000,1,4.416352,11.593597,29.231332,0.255000,0
1.701000,1,4.404788,11.564436,29.162389,0.256000,0
1.702000,1,4.393253,11.535343,29.093590,0.258000,0
1.703000,1,4.381747,11.506319,29.024936,0.259000,0
1.704000,1,4.370269,11.477364,28.956426,0.258000,0
1.705000,1,4.358821,11.448476,28.888059,0.258000,0
1.706000,1,4.347401,11.419657,28.819836,0.258000,0
1.707000,1,4.336011,11.390907,28.751756,0.259000,0
1.708000,1,4.324649,11.362224,28.683820,0.336000,0
1.709000,1,4.313315,11.333609,28.616026,0.259000,0
1.710000,1,4.302010,11.305061,28.548375,0.260000,0
1.711000,1,4.290734,11.276581,28.480866,0.261000,0
1.712000,1,4.279486,11.248169,28.413500,0.257000,0
1.713000,1,4.268266,11.219823,28.346275,0.259000,0
1.714000,1,4.257075,11.191545,28.279192,0.260000,0
1.715000,1,4.245912,11.163333,28.212251,0.259000,0
1.716000,1,4.234777,11.135189,28.145451,0.259000,0
1.717000,1,4.223670,11.107111,28.078792,0.258000,0
1.718000,1,4.212591,11.079100,28.012273,0.256000,0
1.719000,1,4.201540,11.051155,27.945896,0.258000,0
1.720000,1,4.190517,11.023276,27.879659,0.255000,0
1.721000,1,4.179521,10.995463,27.813562,0.257000,0
1.722000,1,4.168554,10.967716,27.747605,0.256000,0
1.723000,1,4.157614,10.940035,27.681787,0.258000,0
1.724000,1,4.146701,10.912420,27.616109,0.256000,0
1.725000,1,4.135817,10.884870,27.550570,0.256000,0
1.726000,1,4.124960,10.857386,27.485171,0.255000,0
1.727000,1,4.114130,10.829967,27.419910,0.258000,0
1.728000,1,4.103327,10.802613,27.354788,0.255000,0
1.729000,1,4.092552,10.775324,27.289804,0.259000,0
1.730000,1,4.081804,10.748100,27.224958,0.259000,0
1.731000,1,4.071083,10.720940,27.160250,0.259000,0
1.732000,1,4.060390,10.693845,27.095679,0.260000,0
1.733000,1,4.049723,10.666815,27.031247,0.259000,0
1.734000,1,4.039083,10.639849,26.966951,0.259000,0
1.735000,1,4.028470,10.612947,26.902792,0.260000,0
1.736000,1,4.017884,10.586109,26.838771,0.259000,0
1.737000,1,4.007325,10.559335,26.774885,0.260000,0
1.738000,1,3.996793,10.532624,26.711136,0.256000,0
1.739000,1,3.986287,10.505978,26.647523,0.261000,0
1.740000,1,3.975808,10.479394,26.584046,0.257000,0
1.741000,1,3.965355,10.452874,26.520705,0.255000,0
1.742000,1,3.954929,10.426418,26.457499,0.257000,0
1.743000,1,3.944529,10.400024,26.394428,0.256000,0
1.744000,1,3.934155,10.373693,26.331493,0.258000,0
1.745000,1,3.923808,10.347425,26.268692,0.258000,0
1.746000,1,3.913487,10.321220,26.206025,0.257000,0
1.747000,1,3.903192,10.295077,26.143493,0.256000,0
1.748000,1,3.892923,10.268997,26.081095,0.258000,0
1.749000,1,3.882680,10.242979,26.018831,0.257000,0
1.750000,1,3.872463,10.217023,25.956700,0.264000,0
1.751000,1,3.862272,10.191129,25.894703,0.257000,0
1.752000,1,3.852107,10.165297,25.832839,0.259000,0
1.753000,1,3.841968,10.139526,25.771108,0.257000,0
1.754000,1,3.831854,10.113818,25.709509,0.257000,0
1.755000,1,3.821766,10.088170,25.648043,0.257000,0
1.756000,1,3.811703,10.062584,25.586710,0.257000,0
1.757000,1,3.801666,10.037059,25.525508,0.259000,0
1.758000,1,3.791655,10.011596,25.464439,0.256000,0
1.759000,1,3.781669,9.986193,25.403501,0.258000,0
1.760000,1,3.771708,9.960851,25.342694,0.259000,0
1.761000,1,3.761773,9.935570,25.282019,0.261000,0
1.762000,1,3.751863,9.910349,25.221474,0.258000,0
1.763000,1,3.741977,9.885188,25.161060,0.257000,0
1.764000,1,3.732117,9.860088,25.100777,0.260000,0
1.765000,1,3.722283,9.835048,25.040624,0.259000,0
1.766000,1,3.712473,9.810068,24.980601,0.259000,0
1.767000,1,3.702688,9.785148,24.920708,0.259000,0
1.768000,1,3.692927,9.760288,24.860944,0.258000,0
1.769000,1,3.683192,9.735487,24.801310,0.256000,0
1.770000,1,3.673481,9.710746,24.741805,0.257000,0
1.771000,1,3.663795,9.686065,24.682429,0.259000,0
1.772000,1,3.654134,9.661442,24.623182,0.258000,0
1.773000,1,3.644497,9.636879,24.564063,0.258000,0
1.774000,1,3.634885,9.612374,24.505072,0.259000,0
1.775000,1,3.625297,9.587929,24.446210,0.256000,0
1.776000,1,3.615734,9.563542,24.387475,0.256000,0
1.777000,1,3.606195,9.539214,24.328868,0.259000,0
1.778000,1,3.596680,9.514944,24.270389,0.259000,0
1.779000,1,3.587189,9.490732,24.212036,0.257000,0
1.780000,1,3.577723,9.466579,24.153811,0.259000,0
1.781000,1,3.568280,9.442484,24.095712,0.260000,0
1.782000,1,3.558862,9.418447,24.037740,0.260000,0
1.783000,1,3.549468,9.394468,23.979894,0.259000,0
1.784000,1,3.540097,9.370546,23.922174,0.259000,0
1.785000,1,3.530751,9.346682,23.864580,0.260000,0
1.786000,1,3.521428,9.322876,23.807111,0.260000,0
1.787000,1,3.512129,9.299126,23.749768,0.257000,0
1.788000,1,3.502854,9.275435,23.692551,0.259000,0
1.789000,1,3.493602,9.251800,23.635458,0.260000,0
1.790000,1,3.484374,9.228222,23.578490,0.260000,0
1.791000,1,3.475169,9.204701,23.521646,0.260000,0
1.792000,1,3.465988,9.181236,23.464927,0.260000,0
1.793000,1,3.456830,9.157829,23.408332,0.256000,0
1.794000,1,3.447696,9.134477,23.351860,0.260000,0
1.795000,1,3.438585,9.111182,23.295513,0.257000,0
1.796000,1,3.429497,9.087944,23.239289,0.259000,0
1.797000,1,3.420432,9.064761,23.183188,0.256000,0
1.798000,1,3.411391,9.041634,23.127210,0.258000,0
1.799000,1,3.402372,9.018564,23.071354,0.256000,0
1.800000,1,3.393377,8.995549,23.015622,0.257000,0
1.801000,1,3.384404,8.972589,22.960012,0.256000,0
1.802000,1,3.375455,8.949685,22.904523,0.259000,0
1.803000,1,3.366528,8.926837,22.849157,0.258000,0
1.804000,1,3.357624,8.904043,22.793913,0.257000,0
1.805000,1,3.348743,8.881305,22.738790,0.260000,0
1.806000,1,3.339884,8.858622,22.683788,0.257000,0
1.807000,1,3.331049,8.835993,22.628907,0.261000,0
1.808000,1,3.322235,8.813420,22.574147,0.257000,0
1.809000,1,3.313444,8.790901,22.519508,0.258000,0
1.810000,1,3.304676,8.768436,22.464989,0.261000,0
1.811000,1,3.295930,8.746026,22.410590,0.263000,0
1.812000,1,3.287207,8.723670,22.356311,0.260000,0
1.813000,1,3.278505,8.701369,22.302152,0.256000,0
1.814000,1,3.269826,8.679121,22.248112,0.259000,0
1.815000,1,3.261169,8.656928,22.194192,0.258000,0
1.816000,1,3.252535,8.634788,22.140391,0.260000,0
1.817000,1,3.243922,8.612702,22.086709,0.256000,0
1.818000,1,3.235332,8.590669,22.033145,0.259000,0
1.819000,1,3.226763,8.568690,21.979700,0.258000,0
1.820000,1,3.218216,8.546764,21.926373,0.258000,0
1.821000,1,3.209692,8.524891,21.873164,0.258000,0
1.822000,1,3.201189,8.503072,21.820073,0.259000,0
1.823000,1,3.192707,8.481305,21.767100,0.260000,0
1.824000,1,3.184248,8.459591,21.714243,0.256000,0
1.825000,1,3.175810,8.437930,21.661505,0.259000,0
1.826000,1,3.167394,8.416322,21.608882,0.256000,0
1.827000,1,3.158999,8.394766,21.556377,0.258000,0
1.828000,1,3.150626,8.373262,21.503988,0.260000,0
1.829000,1,3.142274,8.351811,21.451716,0.256000,0
1.830000,1,3.133944,8.330412,21.399560,0.256000,0
1.831000,1,3.125635,8.309065,21.347519,0.257000,0
1.832000,1,3.117347,8.287770,21.295594,0.257000,0
1.833000,1,3.109081,8.266527,21.243785,0.257000,0
1.834000,1,3.100835,8.245335,21.192091,0.261000,0
1.835000,1,3.092611,8.224195,21.140512,0.256000,0
1.836000,1,3.084408,8.203106,21.089048,0.259000,0
1.837000,1,3.076226,8.182069,21.037698,0.257000,0
1.838000,1,3.068065,8.161083,20.986463,0.262000,0
1.839000,1,3.059925,8.140148,20.935342,0.260000,0
1.840000,1,3.051806,8.119264,20.884335,0.260000,0
1.841000,1,3.043708,8.098431,20.833442,0.257000,0
1.842000,1,3.035630,8.077649,20.782662,0.259000,0
1.843000,1,3.027573,8.056918,20.731996,0.258000,0
1.844000,1,3.019537,8.036237,20.681442,0.259000,0
1.845000,1,3.011522,8.015606,20.631002,0.261000,0
1.846000,1,3.003527,7.995026,20.580675,0.258000,0
1.847000,1,2.995552,7.974496,20.530459,0.257000,0
1.848000,1,2.987598,7.954016,20.480357,0.261000,0
1.849000,1,2.979665,7.933586,20.430366,0.257000,0
1.850000,1,2.971752,7.913206,20.380487,0.257000,0
1.851000,1,2.963859,7.892876,20.330720,0.259000,0
1.852000,1,2.955986,7.872595,20.281064,0.257000,0
1.853000,1,2.948134,7.852364,20.231520,0.257000,0
1.854000,1,2.940302,7.832182,20.182086,0.257000,0
1.855000,1,2.932490,7.812050,20.132764,0.259000,0
1.856000,1,2.924698,7.791967,20.083552,0.258000,0
1.857000,1,2.916926,7.771933,20.034451,0.259000,0
1.858000,1,2.909174,7.751948,19.985459,0.257000,0
1.859000,1,2.901442,7.732012,19.936578,0.257000,0
1.860000,1,2.893730,7.712124,19.887806,0.258000,0
1.861000,1,2.886038,7.692286,19.839145,0.257000,0
1.862000,1,2.878366,7.672495,19.790592,0.257000,0
1.863000,1,2.870713,7.652754,19.742149,0.259000,0
1.864000,1,2.863080,7.633060,19.693814,0.257000,0
1.865000,1,2.855467,7.613415,19.645589,0.259000,0
1.866000,1,2.847873,7.593818,19.597472,0.257000,0
1.867000,1,2.840299,7.574269,19.549463,0.259000,0
1.868000,1,2.832744,7.554768,19.501563,0.258000,0
1.869000,1,2.825209,7.535314,19.453770,0.260000,0
1.870000,1,2.817693,7.515909,19.406085,0.331000,0
1.871000,1,2.810197,7.496551,19.358508,0.259000,0
1.872000,1,2.802719,7.477240,19.311038,0.255000,0
1.873000,1,2.795262,7.457977,19.263675,0.256000,0
1.874000,1,2.787823,7.438761,19.216419,0.257000,0
1.875000,1,2.780403,7.419592,19.169270,0.259000,0
1.876000,1,2.773003,7.400470,19.122227,0.256000,0
1.877000,1,2.765622,7.381395,19.075291,0.258000,0
1.878000,1,2.758259,7.362367,19.028461,0.257000,0
1.879000,1,2.750916,7.343385,18.981736,0.260000,0
1.880000,1,2.743592,7.324451,18.935118,0.259000,0
1.881000,1,2.736286,7.305563,18.888605,0.260000,0
1.882000,1,2.728999,7.286721,18.842197,0.259000,0
1.883000,1,2.721732,7.267925,18.795894,0.256000,0
1.884000,1,2.714482,7.249176,18.749696,0.259000,0
1.885000,1,2.707252,7.230473,18.703603,0.257000,0
1.886000,1,2.700040,7.211815,18.657614,0.260000,0
1.887000,1,2.692847,7.193204,18.611730,0.257000,0
1.888000,1,2.685673,7.174638,18.565950,0.260000,0
1.889000,1,2.678517,7.156118,18.520273,0.261000,0
1.890000,1,2.671379,7.137644,18.474701,0.257000,0
1.891000,1,2.664260,7.119215,18.429231,0.259000,0
1.892000,1,2.657159,7.100832,18.383866,0.261000,0
1.893000,1,2.650077,7.082493,18.338603,0.260000,0
1.894000,1,2.643012,7.064200,18.293443,0.260000,0
1.895000,1,2.635967,7.045952,18.248386,0.261000,0
1.896000,1,2.628939,7.027749,18.203431,0.258000,0
1.897000,1,2.621929,7.009591,18.158578,0.259000,0
1.898000,1,2.614938,6.991478,18.113828,0.260000,0
1.899000,1,2.607965,6.973409,18.069180,0.259000,0
1.900000,1,2.601009,6.955384,18.024633,0.256000,0
1.901000,1,2.594072,6.937405,17.980188,0.257000,0
1.902000,1,2.587153,6.919469,17.935844,0.257000,0
1.903000,1,2.580251,6.901578,17.891601,0.258000,0
1.904000,1,2.573367,6.883731,17.847459,0.256000,0
1.905000,1,2.566502,6.865928,17.803418,0.257000,0
1.906000,1,2.559653,6.848168,17.759477,0.257000,0
1.907000,1,2.552823,6.830453,17.715637,0.258000,0
1.908000,1,2.546010,6.812782,17.671896,0.259000,0
1.909000,1,2.539215,6.795154,17.628256,0.256000,0
1.910000,1,2.532438,6.777569,17.584715,0.259000,0
1.911000,1,2.525678,6.760028,17.541274,0.257000,0
1.912000,1,2.518935,6.742531,17.497933,0.259000,0
1.913000,1,2.512210,6.725076,17.454690,0.258000,0
1.914000,1,2.505503,6.707665,17.411547,0.259000,0
1.915000,1,2.498812,6.690297,17.368502,0.259000,0
1.916000,1,2.492139,6.672972,17.325555,0.259000,0
1.917000,1,2.485484,6.655689,17.282708,0.259000,0
1.918000,1,2.478845,6.638450,17.239958,0.259000,0
1.919000,1,2.472224,6.621253,17.197306,0.257000,0
1.920000,1,2.465620,6.604098,17.154752,0.259000,0
1.921000,1,2.459033,6.586986,17.112296,0.257000,0
1.922000,1,2.452463,6.569916,17.069937,0.259000,0
1.923000,1,2.445911,6.552889,17.027675,0.256000,0
1.924000,1,2.439375,6.535904,16.985510,0.257000,0
1.925000,1,2.432856,6.518961,16.943442,0.259000,0
1.926000,1,2.426354,6.502060,16.901471,0.259000,0
1.927000,1,2.419869,6.485200,16.859596,0.257000,0
1.928000,1,2.413400,6.468383,16.817818,0.259000,0
1.929000,1,2.406949,6.451607,16.776135,0.259000,0
1.930000,1,2.400514,6.434873,16.734548,0.257000,0
1.931000,1,2.394096,6.418180,16.693057,0.260000,0
1.932000,1,2.387694,6.401529,16.651662,0.257000,0
1.933000,1,2.381309,6.384918,16.610362,0.259000,0
1.934000,1,2.374941,6.368350,16.569157,0.257000,0
1.935000,1,2.368589,6.351822,16.528047,0.260000,0
1.936000,1,2.362254,6.335335,16.487031,0.258000,0
1.937000,1,2.355935,6.318889,16.446110,0.258000,0
1.938000,1,2.349633,6.302484,16.405284,0.256000,0
1.939000,1,2.343347,6.286120,16.364551,0.259000,0
1.940000,1,2.337077,6.269796,16.323913,0.257000,0
1.941000,1,2.330824,6.253513,16.283368,0.258000,0
1.942000,1,2.324586,6.237271,16.242917,0.258000,0
1.943000,1,2.318365,6.221068,16.202560,0.259000,0
1.944000,1,2.312161,6.204906,16.162296,0.259000,0
1.945000,1,2.305972,6.188784,16.122124,0.259000,0
1.946000,1,2.299799,6.172703,16.082046,0.257000,0
1.947000,1,2.293643,6.156661,16.042060,0.260000,0
1.948000,1,2.287502,6.140659,16.002167,0.259000,0
1.949000,1,2.281377,6.124697,15.962366,0.258000,0
1.950000,1,2.275269,6.108774,15.922657,0.257000,0
1.951000,1,2.269176,6.092892,15.883040,0.256000,0
1.952000,1,2.263099,6.077048,15.843515,0.257000,0
1.953000,1,2.257037,6.061245,15.804081,0.259000,0
1.954000,1,2.250992,6.045480,15.764739,0.256000,0
1.955000,1,2.244962,6.029755,15.725487,0.259000,0
1.956000,1,2.238948,6.014069,15.686327,0.257000,0
1.957000,1,2.232950,5.998422,15.647258,0.259000,0
1.958000,1,2.226967,5.982814,15.608279,0.259000,0
1.959000,1,2.221000,5.967245,15.569391,0.258000,0
1.960000,1,2.215048,5.951714,15.530593,0.257000,0
1.961000,1,2.209112,5.936223,15.491885,0.257000,0
1.962000,1,2.203191,5.920770,15.453267,0.257000,0
1.963000,1,2.197286,5.905355,15.414739,0.258000,0
1.964000,1,2.191396,5.889979,15.376300,0.258000,0
1.965000,1,2.185522,5.874641,15.337951,0.260000,0
1.966000,1,2.179662,5.859342,15.299690,0.258000,0
1.967000,1,2.173818,5.844081,15.261519,0.257000,0
1.968000,1,2.167989,5.828857,15.223437,0.259000,0
1.969000,1,2.162176,5.813672,15.185443,0.260000,0
1.970000,1,2.156377,5.798525,15.147537,0.259000,0
1.971000,1,2.150594,5.783415,15.109720,0.259000,0
1.972000,1,2.144826,5.768344,15.071991,0.258000,0
1.973000,1,2.139072,5.753310,15.034350,0.258000,0
1.974000,1,2.133334,5.738313,14.996797,0.259000,0
1.975000,1,2.127611,5.723354,14.959331,0.259000,0
1.976000,1,2.121902,5.708432,14.921953,0.256000,0
1.977000,1,2.116209,5.693548,14.884661,0.260000,0
1.978000,1,2.110530,5.678701,14.847457,0.259000,0
1.979000,1,2.104866,5.663890,14.810340,0.260000,0
1.980000,1,2.099217,5.649117,14.773309,0.258000,0
1.981000,1,2.093583,5.634381,14.736365,0.259000,0
1.982000,1,2.087963,5.619682,14.699507,0.258000,0
1.983000,1,2.082358,5.605019,14.662735,0.257000,0
1.984000,1,2.076768,5.590394,14.626049,0.259000,0
1.985000,1,2.071192,5.575804,14.589449,0.255000,0
1.986000,1,2.065631,5.561252,14.552934,0.256000,0
1.987000,1,2.060084,5.546735,14.516505,0.254000,0
1.988000,1,2.054552,5.532255,14.480161,0.256000,0
1.989000,1,2.049034,5.517812,14.443902,0.259000,0
1.990000,1,2.043531,5.503404,14.407728,0.256000,0
1.991000,1,2.038042,5.489033,14.371639,0.257000,0
1.992000,1,2.032567,5.474697,14.335634,0.258000,0
1.993000,1,2.027107,5.460398,14.299714,0.258000,0
1.994000,1,2.021661,5.446134,14.263878,0.259000,0
1.995000,1,2.016229,5.431906,14.228125,0.259000,0
1.996000,1,2.010811,5.417714,14.192457,0.256000,0
1.997000,1,2.005408,5.403557,14.156872,0.257000,0
1.998000,1,2.000018,5.389436,14.121371,0.258000,0
1.999000,1,1.994643,5.375350,14.085954,0.259000,0
2.000000,1,1.989282,5.361300,14.050619,0.259000,0
2.001000,1,1.983935,5.347285,14.015367,0.329000,0
2.002000,1,1.978601,5.333305,13.980198,0.271000,0
2.003000,1,1.973282,5.319360,13.945112,0.259000,0
2.004000,1,1.967977,5.305450,13.910108,0.259000,0
2.005000,1,1.962685,5.291575,13.875187,0.260000,0
2.006000,1,1.957407,5.277735,13.840347,0.257000,0
2.007000,1,1.952143,5.263930,13.805590,0.260000,0
2.008000,1,1.946893,5.250159,13.770914,0.260000,0
2.009000,1,1.941657,5.236423,13.736320,0.258000,0
2.010000,1,1.936434,5.222721,13.701807,0.260000,0
2.011000,1,1.931225,5.209054,13.667376,0.257000,0
2.012000,1,1.926030,5.195421,13.633026,0.259000,0
2.013000,1,1.920848,5.181823,13.598756,0.259000,0
2.014000,1,1.915680,5.168258,13.564568,0.260000,0
2.015000,1,1.910525,5.154728,13.530460,0.259000,0
2.016000,1,1.905384,5.141232,13.496432,0.260000,0
2.017000,1,1.900256,5.127769,13.462485,0.259000,0
2.018000,1,1.895142,5.114341,13.428618,0.259000,0
2.019000,1,1.890041,5.100946,13.394830,0.258000,0
2.020000,1,1.884954,5.087585,13.361123,0.255000,0
2.021000,1,1.879879,5.074258,13.327495,0.259000,0
2.022000,1,1.874818,5.060964,13.293946,0.257000,0
2.023000,1,1.869771,5.047704,13.260477,0.260000,0
2.024000,1,1.864736,5.034477,13.227086,0.260000,0
2.025000,1,1.859715,5.021283,13.193775,0.258000,0
2.026000,1,1.854707,5.008123,13.160543,0.260000,0
2.027000,1,1.849712,4.994996,13.127388,0.259000,0
2.028000,1,1.844730,4.981902,13.094313,0.260000,0
2.029000,1,1.839761,4.968841,13.061315,0.259000,0
2.030000,1,1.834805,4.955812,13.028396,0.259000,0
2.031000,1,1.829863,4.942817,12.995555,0.257000,0
2.032000,1,1.824933,4.929854,12.962791,0.257000,0
2.033000,1,1.820016,4.916924,12.930105,0.259000,0
2.034000,1,1.815112,4.904027,12.897497,0.333000,0
2.035000,1,1.810221,4.891162,12.864965,0.261000,0
2.036000,1,1.805343,4.878330,12.832511,0.259000,0
2.037000,1,1.800477,4.865530,12.800134,0.258000,0
2.038000,1,1.795624,4.852762,12.767833,0.258000,0
2.039000,1,1.790784,4.840027,12.735609,0.258000,0
2.040000,1,1.785957,4.827324,12.703462,0.258000,0
2.041000,1,1.781142,4.814652,12.671391,0.258000,0
2.042000,1,1.776340,4.802013,12.639396,2.929000,0
2.043000,1,1.771551,4.789406,12.607477,0.264000,0
2.044000,1,1.766774,4.776830,12.575634,0.261000,0
2.045000,1,1.762010,4.764287,12.543866,0.261000,0
2.046000,1,1.757258,4.751775,12.512174,0.259000,0
2.047000,1,1.752519,4.739294,12.480557,0.261000,0
2.048000,1,1.747792,4.726845,12.449015,0.259000,0
2.049000,1,1.743078,4.714428,12.417549,0.333000,0
2.050000,1,1.738376,4.702042,12.386157,0.255000,0
2.051000,1,1.733686,4.689687,12.354840,0.256000,0
2.052000,1,1.729009,4.677364,12.323597,0.261000,0
2.053000,1,1.724344,4.665072,12.292429,0.256000,0
2.054000,1,1.719691,4.652811,12.261335,0.260000,0
2.055000,1,1.715050,4.640580,12.230315,0.257000,0
2.056000,1,1.710422,4.628381,12.199369,0.260000,0
2.057000,1,1.705806,4.616213,12.168496,0.259000,0
2.058000,1,1.701202,4.604075,12.137698,0.257000,0
2.059000,1,1.696610,4.591968,12.106972,0.260000,0
2.060000,1,1.692030,4.579892,12.076320,0.261000,0
2.061000,1,1.687462,4.567847,12.045741,0.260000,0
2.062000,1,1.682906,4.555832,12.015235,0.260000,0
2.063000,1,1.678363,4.543847,11.984802,0.260000,0
2.064000,1,1.673831,4.531893,11.954441,0.256000,0
2.065000,1,1.669311,4.519969,11.924153,0.260000,0
2.066000,1,1.664803,4.508075,11.893937,0.259000,0
